Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,Vll ab mean,Vll bc mean,Vll ca mean,I a mean,I b mean,I c mean,Vll avg mean,I avg mean
20-01-2023 7:00:00000,607.031494,53.716011,0.000000,0.000000,23171.947,23235.066,23171.223,60.137226,60.982948,61.234200,23192.758,60.784779
20-01-2023 7:15:00000,607.064331,53.867558,0.000000,0.000000,23156.930,23220.256,23160.820,60.211071,61.033321,61.220413,23179.336,60.821598
20-01-2023 7:30:00000,607.167419,58.821232,0.000000,0.000000,23169.729,23233.139,23173.957,60.245747,61.058960,61.237160,23192.275,60.847271
20-01-2023 7:45:00000,606.992310,51.168716,0.000000,0.000000,23162.156250,23225.838,23167.746,60.178402,60.989918,61.159672,23185.242,60.776009
20-01-2023 8:00:00000,607.099121,33.137100,0.000000,3.857452,23177.381,23243.619,23184.312500,60.072170,60.851742,61.072678,23201.785,60.665504
20-01-2023 8:15:00000,607.185425,32.476490,0.000000,4.836131,23143.051,23211.297,23154.326,60.225117,60.952610,61.153763,23169.535,60.777149
20-01-2023 8:30:00000,607.020508,56.640980,0.000000,0.004867,23152.520,23216.311,23164.756,60.322823,61.097218,61.166828,23177.842,60.862263
20-01-2023 8:45:00000,606.940369,79.555344,0.000000,0.000000,23134.039,23198.055,23148.547,60.617462,61.377857,61.393642,23160.229,61.129658
20-01-2023 9:00:00000,606.817627,106.871910,0.000000,0.000000,23169.639,23232.174,23189.631,60.931519,61.689758,61.566658,23197.148,61.395958
20-01-2023 9:15:00000,607.104797,91.539528,0.000000,0.000000,23137.875000,23204.516,23160.941,60.843086,61.503216,61.436249,23167.777,61.260818
20-01-2023 9:30:00000,606.987488,94.687645,0.000000,0.000000,23167.193,23230.635,23186.520,60.770432,61.490036,61.423683,23194.775,61.227985
20-01-2023 9:45:00000,606.975586,90.040810,0.000000,0.000000,23147.570,23212.352,23171.416,60.769028,61.472069,61.346573,23177.119,61.195850
20-01-2023 10:00:00000,606.994202,95.755257,0.000000,0.000000,23150.408,23215.338,23173.377,60.844589,61.563469,61.428261,23179.711,61.278782
20-01-2023 10:15:00000,546.906616,83.297333,0.000000,0.000000,23159.822,23221.918,23178.422,54.687199,55.449734,55.316441,23186.707,55.151112
20-01-2023 10:30:00000,299.130554,43.902065,0.000000,0.000000,23160.676,23223.455,23180.215,29.804949,30.454130,30.215532,23188.125000,30.158201
20-01-2023 10:45:00000,290.442749,43.781403,0.000000,0.000000,23165.971,23232.045,23186.396,28.974079,29.566505,29.359991,23194.797,29.300167
20-01-2023 11:00:00000,455.888336,58.951366,0.000000,0.000000,23188.887,23259.537,23209.580,45.499313,45.905743,45.995472,23219.354,45.800175
20-01-2023 11:15:00000,499.013062,43.180565,0.000000,0.000000,23150.352,23225.074,23174.939,49.640495,50.028217,50.173153,23183.461,49.947289
20-01-2023 11:30:00000,517.215637,43.895153,0.000000,0.000000,23163.598,23239.016,23189.818,51.418312,51.821220,51.950596,23197.473,51.730053
20-01-2023 11:45:00000,533.558044,45.389629,0.000000,0.000000,23152.574,23228.494,23180.256,53.064022,53.487850,53.601646,23187.139,53.384506
20-01-2023 12:00:00000,335.492798,27.138205,4.075029,4.568202,23133.482,23210.033,23160.197,33.965607,34.135555,34.347218,23167.914,34.149456
20-01-2023 12:15:00000,0.000000,0.000000,10.187567,11.441183,23134.066,23208.697,23160.244,1.583956,1.432015,1.652653,23167.682,1.556209
20-01-2023 12:30:00000,0.000000,0.000000,1.374669,3.549319,23170.873,23248.305,23199.654,0.445366,0.328117,0.537417,23206.271,0.436967
20-01-2023 12:45:00000,0.000000,0.000000,1.367477,3.470856,23147.994,23223.611,23177.453,0.435434,0.320972,0.529668,23183.014,0.428691
20-01-2023 13:00:00000,0.000000,0.000000,1.383873,3.648836,23154.053,23230.406250,23183.066,0.458082,0.338788,0.551514,23189.193,0.449461
20-01-2023 13:15:00000,0.000000,0.000000,1.384541,3.659973,23142.713,23221.576,23171.336,0.459354,0.339766,0.552854,23178.549,0.450658
20-01-2023 13:30:00000,0.000000,0.000000,1.384586,3.640671,23150.672,23228.822,23179.824,0.457843,0.336895,0.549121,23186.434,0.447953
20-01-2023 13:45:00000,0.000000,0.000000,1.385580,3.662705,23147.996,23225.596,23175.166,0.461097,0.338972,0.551234,23182.922,0.450435
20-01-2023 14:00:00000,0.000000,0.000000,1.388627,3.694697,23164.396,23242.773,23192.545,0.463784,0.342660,0.554904,23199.906250,0.453783
20-01-2023 14:15:00000,0.000000,0.000000,1.378361,3.575010,23150.055,23228.617,23178.320,0.449251,0.330626,0.540748,23185.656250,0.440208
20-01-2023 14:30:00000,0.000000,0.000000,1.375132,3.535721,23139.682,23217.564,23168.760,0.447508,0.324408,0.535478,23175.338,0.435798
20-01-2023 14:45:00000,0.000000,0.000000,1.380663,3.576528,23162.650,23240.256,23193.320,0.452583,0.327433,0.540542,23198.718750,0.440186
20-01-2023 15:00:00000,0.000000,0.000000,1.374942,3.530792,23141.672,23217.600,23172.604,0.446800,0.323923,0.535276,23177.293,0.435333
20-01-2023 15:15:00000,0.000000,0.000000,1.385667,3.668369,23133.871,23207.031250,23161.465,0.466219,0.335753,0.552088,23167.449,0.451354
20-01-2023 15:30:00000,0.000000,0.000000,1.391133,3.730607,23152.703,23224.822,23178.936,0.475426,0.339684,0.558995,23185.496,0.458036
20-01-2023 15:45:00000,0.000000,0.000000,1.388295,3.714252,23141.908,23214.174,23168.645,0.474392,0.337313,0.556810,23174.908,0.456171
20-01-2023 16:00:00000,0.000000,0.000000,1.392020,3.733545,23162.516,23233.615,23189.420,0.476940,0.338660,0.558086,23195.189,0.457895
20-01-2023 16:15:00000,0.000000,0.000000,1.390692,3.705384,23179.406250,23251.262,23208.100,0.471284,0.336869,0.554892,23212.910,0.454348
20-01-2023 16:30:00000,0.000000,0.000000,1.390570,3.713848,23179.133,23253.320,23209.723,0.468356,0.341238,0.556559,23214.037,0.455384
20-01-2023 16:45:00000,0.000000,0.000000,1.386972,3.662930,23175.836,23252.262,23210.307,0.458939,0.338709,0.551110,23212.816,0.449586
20-01-2023 17:00:00000,0.000000,0.000000,1.383866,3.628525,23169.354,23248.000000,23207.697,0.450702,0.338990,0.548899,23208.342,0.446197
20-01-2023 17:15:00000,0.000000,0.000000,1.384529,3.646158,23154.957,23232.131,23191.258,0.449000,0.345069,0.551842,23192.807,0.448638
20-01-2023 17:30:00000,0.000000,0.000000,1.378932,3.590795,23156.740,23233.160,23191.736,0.442641,0.339424,0.544401,23193.885,0.442156
20-01-2023 17:45:00000,0.000000,0.000000,1.367761,3.478426,23125.359,23199.436,23161.248,0.432133,0.326365,0.531137,23161.996,0.429878
20-01-2023 18:00:00000,0.000000,0.000000,1.373400,3.530229,23156.740,23231.593750,23193.504,0.441932,0.326929,0.536448,23193.947,0.435102
20-01-2023 18:15:00000,0.000000,0.000000,1.385900,3.675080,23154.834,23233.117,23192.570,0.456212,0.344604,0.554703,23193.518,0.451840
20-01-2023 18:30:00000,0.000000,0.000000,1.387372,3.709737,23139.971,23218.312500,23177.631,0.460813,0.348276,0.559821,23178.654,0.456303
20-01-2023 18:45:00000,0.000000,0.000000,1.375491,3.571281,23140.965,23217.357,23181.441,0.445793,0.332100,0.543246,23179.906250,0.440380
20-01-2023 19:00:00000,0.000000,0.000000,1.363315,3.449026,23117.598,23188.852,23159.738,0.438354,0.313791,0.526960,23155.387,0.426368
20-01-2023 19:15:00000,0.000000,0.000000,1.377757,3.594784,23168.174,23237.154,23206.764,0.455503,0.328112,0.543749,23204.035,0.442455
20-01-2023 19:30:00000,0.000000,0.000000,1.384204,3.685969,23167.264,23237.436,23204.939,0.463325,0.340556,0.555207,23203.209,0.453029
20-01-2023 19:45:00000,0.000000,0.000000,1.372738,3.577324,23136.426,23203.924,23172.982,0.451870,0.328372,0.541665,23171.100,0.440635
20-01-2023 20:00:00000,0.000000,0.000000,1.387222,3.756716,23144.971,23211.641,23181.070,0.474938,0.345891,0.563994,23179.225,0.461608
20-01-2023 20:15:00000,26.601358,12.321964,1.140985,3.062733,23169.021,23233.279,23205.260,3.349290,3.213347,3.361350,23202.514,3.307996
20-01-2023 20:30:00000,170.927078,37.093105,0.000000,0.000000,23196.191,23258.139,23224.076,17.527782,17.483767,17.426497,23226.150,17.479351
20-01-2023 20:45:00000,467.777222,88.430611,0.000000,0.000000,23162.816,23224.141,23184.146,47.216316,47.655853,47.619499,23190.359,47.497257
20-01-2023 21:00:00000,607.600525,90.268471,0.000000,0.000000,23170.746,23235.093750,23188.174,60.727535,61.446415,61.449810,23198.010,61.207916
20-01-2023 21:15:00000,607.567078,84.467781,0.000000,0.000000,23161.494,23227.389,23178.525,60.664623,61.360516,61.408241,23189.127,61.144482
20-01-2023 21:30:00000,607.499390,99.856979,0.000000,0.000000,23146.910,23213.199,23166.062500,60.950863,61.634701,61.634472,23175.383,61.406639
20-01-2023 21:45:00000,607.525269,102.171349,0.000000,0.000000,23165.129,23231.945,23184.520,60.949169,61.620552,61.621822,23193.865,61.397217
20-01-2023 22:00:00000,607.575134,101.615196,0.000000,0.000000,23161.455,23227.893,23181.852,60.962322,61.635723,61.612324,23190.408,61.403511
20-01-2023 22:15:00000,607.571289,92.797470,0.000000,0.000000,23168.697,23237.490,23189.604,60.815781,61.446136,61.473999,23198.574,61.245335
20-01-2023 22:30:00000,607.638062,76.118080,0.000000,0.000000,23166.301,23235.303,23188.195,60.596954,61.222176,61.257221,23196.596,61.025478
20-01-2023 22:45:00000,607.485046,76.453964,0.000000,0.000000,23160.547,23228.547,23181.176,60.592049,61.236736,61.269279,23190.076,61.032688
20-01-2023 23:00:00000,607.805054,69.920326,0.000000,0.000000,23163.570,23231.055,23185.461,60.544209,61.190628,61.200260,23193.381,60.978371
20-01-2023 23:15:00000,607.714905,63.140114,0.000000,0.000000,23156.098,23224.301,23178.725,60.484520,61.116356,61.138874,23186.375000,60.913239
20-01-2023 23:30:00000,607.778442,62.268360,0.000000,0.000000,23158.432,23223.843750,23179.445,60.457855,61.137707,61.131573,23187.244,60.908981
20-01-2023 23:45:00000,607.668945,72.519997,0.000000,0.000000,23168.123,23231.953,23187.545,60.523350,61.233997,61.209919,23195.869,60.989098
21-01-2023 0:00:00000,607.620667,58.780628,0.000000,0.000000,23167.145,23231.623,23185.619,60.366207,61.069839,61.089508,23194.805,60.841793
21-01-2023 0:15:00000,607.856689,51.518368,0.000000,0.000000,23162.082,23226.408,23176.551,60.302746,61.027885,61.113560,23188.343750,60.814693
21-01-2023 0:30:00000,607.722656,47.653755,0.000000,0.000000,23168.979,23232.687500,23181.385,60.219452,60.965515,61.074001,23194.338,60.752998
21-01-2023 0:45:00000,607.710815,50.300797,0.000000,0.000000,23169.113,23230.195,23176.494,60.200264,61.011379,61.137764,23191.893,60.783184
21-01-2023 1:00:00000,607.755798,34.803513,0.000000,0.000000,23169.727,23232.555,23177.391,60.090157,60.880535,61.049866,23193.236,60.673512
21-01-2023 1:15:00000,607.738342,27.407984,0.000000,0.000000,23169.996,23234.414,23177.934,60.050587,60.818916,61.024773,23194.127,60.631470
21-01-2023 1:30:00000,607.689758,23.031265,0.000000,0.235052,23159.777,23221.998,23165.227,60.037682,60.857113,61.059986,23182.328,60.651569
21-01-2023 1:45:00000,607.653748,16.095678,0.000000,0.826432,23178.043,23242.146,23184.127,59.968925,60.761257,60.997921,23201.424,60.576080
21-01-2023 2:00:00000,607.621033,5.396726,0.000000,1.959036,23160.191,23224.930,23167.246,59.976311,60.764931,61.008545,23184.133,60.583290
21-01-2023 2:15:00000,607.596924,25.072666,0.000000,0.000000,23161.289,23224.840,23170.730,60.051563,60.827465,60.997490,23185.631,60.625454
21-01-2023 2:30:00000,607.554016,42.165134,0.000000,0.000000,23158.744,23220.648,23167.316,60.149139,60.945377,61.082413,23182.229,60.725674
21-01-2023 2:45:00000,607.450989,42.741577,0.000000,0.000000,23171.004,23231.930,23180.578,60.117813,60.922356,61.022499,23194.498,60.687595
21-01-2023 3:00:00000,607.494202,32.954792,0.000000,0.000000,23165.703,23228.730,23176.445,60.081722,60.853886,60.985676,23190.285,60.640476
21-01-2023 3:15:00000,607.556030,33.038708,0.000000,0.000000,23164.256,23227.334,23177.828,60.116444,60.865276,60.962425,23189.809,60.648037
21-01-2023 3:30:00000,607.531006,30.032312,0.000000,0.000000,23164.756,23227.418,23176.336,60.078247,60.843128,60.966248,23189.512,60.629272
21-01-2023 3:45:00000,607.573181,30.955359,0.000000,0.000000,23156.945,23220.016,23168.471,60.109394,60.867416,61.000965,23181.791,60.659191
21-01-2023 4:00:00000,607.473633,31.202845,0.000000,0.000000,23162.904,23224.480,23173.420,60.072109,60.858181,60.976997,23186.934,60.635773
21-01-2023 4:15:00000,607.443054,59.283089,0.000000,0.000000,23152.352,23212.574,23162.490,60.323425,61.121094,61.195156,23175.791,60.879864
21-01-2023 4:30:00000,607.467224,61.202831,0.000000,0.000000,23161.064,23219.115,23170.461,60.300793,61.138229,61.179100,23183.535,60.872700
21-01-2023 4:45:00000,607.332153,63.532795,0.000000,0.000000,23169.795,23226.178,23177.035,60.262760,61.137798,61.175056,23190.979,60.858543
21-01-2023 5:00:00000,607.357178,67.712616,0.000000,0.000000,23167.129,23222.932,23173.164,60.311436,61.198463,61.240623,23187.746,60.916813
21-01-2023 5:15:00000,607.320557,72.879753,0.000000,0.000000,23161.316,23216.303,23168.568,60.384735,61.280659,61.283810,23182.055,60.983063
21-01-2023 5:30:00000,607.345642,55.127102,0.000000,0.000000,23174.877,23234.389,23178.672,60.153976,61.003693,61.155781,23195.982,60.771206
21-01-2023 5:45:00000,607.384888,44.324177,0.000000,0.000000,23166.937500,23228.725,23167.309,60.062145,60.903419,61.154713,23187.641,60.706760
21-01-2023 6:00:00000,607.311768,52.830441,0.000000,0.000000,23167.713,23227.305,23165.971,60.106770,60.985310,61.219547,23187.002,60.770443
21-01-2023 6:15:00000,607.293274,57.098236,0.000000,0.000000,23161.936,23222.053,23161.068,60.168934,61.031815,61.263931,23181.695,60.821609
21-01-2023 6:30:00000,607.342773,57.364899,0.000000,0.000000,23162.668,23224.543,23163.426,60.190639,61.014740,61.260834,23183.570,60.822037
21-01-2023 6:45:00000,607.259705,66.800285,0.000000,0.000000,23166.613,23226.393,23163.857,60.245579,61.111435,61.363182,23185.639,60.906727
21-01-2023 7:00:00000,607.243530,56.673920,0.000000,0.000000,23175.836,23235.918,23172.520,60.113491,60.986572,61.256363,23194.754,60.785503
21-01-2023 7:15:00000,607.326172,58.411125,0.000000,0.000000,23164.281250,23221.312500,23157.672,60.137543,61.068851,61.329414,23181.076,60.845261
21-01-2023 7:30:00000,607.328003,55.336769,0.000000,0.000000,23177.656250,23234.693,23171.789,60.078007,61.009743,61.256813,23194.718750,60.781509
21-01-2023 7:45:00000,607.392212,50.979515,0.000000,0.000000,23174.922,23234.941,23172.687500,60.089916,60.958710,61.217110,23194.160,60.755249
21-01-2023 8:00:00000,607.321045,18.997225,0.000000,0.000000,23172.215,23238.264,23178.660,59.951778,60.707878,60.985424,23196.373,60.548336
21-01-2023 8:15:00000,607.457520,21.440807,0.000000,0.000000,23161.350,23228.369,23173.096,60.047218,60.758137,60.977921,23187.615,60.594414
21-01-2023 8:30:00000,211.078796,7.747746,4.277685,5.640144,23123.718750,23184.514,23135.334,21.627529,21.735220,21.959995,23147.850,21.774239
21-01-2023 8:45:00000,0.000000,0.000000,3.515528,5.636226,23157.123,23212.916,23168.359,0.745545,0.561212,0.778123,23179.471,0.694960
21-01-2023 9:00:00000,0.000000,0.000000,2.944876,5.085762,23148.361,23204.385,23163.172,0.667719,0.484592,0.698000,23171.967,0.616770
21-01-2023 9:15:00000,0.000000,0.000000,2.445092,4.625208,23122.910,23182.820,23139.180,0.623079,0.446485,0.650727,23148.301,0.573430
21-01-2023 9:30:00000,0.000000,0.000000,1.758168,4.198627,23189.613,23254.291,23207.432,0.562856,0.391859,0.592022,23217.119,0.515579
21-01-2023 9:45:00000,0.000000,0.000000,1.609470,4.037897,23165.146,23233.906250,23185.102,0.534218,0.372822,0.570819,23194.721,0.492620
21-01-2023 10:00:00000,0.000000,0.000000,1.670470,3.986736,23146.947,23214.697,23165.311,0.530451,0.369130,0.565312,23175.676,0.488297
21-01-2023 10:15:00000,0.000000,0.000000,1.426617,3.613298,23130.191,23198.078,23150.684,0.487880,0.325465,0.516753,23159.650,0.443366
21-01-2023 10:30:00000,0.000000,0.000000,1.373607,3.522712,23139.426,23205.932,23157.738,0.477439,0.312117,0.502407,23167.672,0.430654
21-01-2023 10:45:00000,0.000000,0.000000,1.373942,3.515822,23164.789,23227.631,23181.852,0.476829,0.310614,0.500554,23191.416,0.429332
21-01-2023 11:00:00000,0.000000,0.000000,1.461259,3.775940,23176.904,23243.463,23192.770,0.506742,0.340133,0.533114,23204.414,0.459996
21-01-2023 11:15:00000,0.000000,0.000000,1.439738,3.733341,23160.240,23228.791,23176.453,0.501185,0.338045,0.529430,23188.490,0.456220
21-01-2023 11:30:00000,0.000000,0.000000,1.551955,3.840466,23154.738,23223.730,23174.289,0.516523,0.351039,0.544179,23184.240,0.470580
21-01-2023 11:45:00000,0.000000,0.000000,1.674160,3.923426,23136.672,23204.502,23156.480,0.533076,0.363804,0.557039,23165.877,0.484640
21-01-2023 12:00:00000,0.000000,0.000000,1.905111,4.208652,23157.258,23222.104,23175.773,0.570243,0.392208,0.590207,23185.037,0.517553
21-01-2023 12:15:00000,0.000000,0.000000,1.381055,3.560381,23168.010,23233.840,23186.174,0.484309,0.314889,0.504914,23196.025,0.434704
21-01-2023 12:30:00000,0.000000,0.000000,1.376500,3.516352,23139.256,23205.689,23159.320,0.480857,0.310288,0.499839,23168.093750,0.430328
21-01-2023 12:45:00000,0.000000,0.000000,1.673693,3.814644,23155.311,23220.090,23173.127,0.527826,0.353061,0.544010,23182.854,0.474966
21-01-2023 13:00:00000,0.000000,0.000000,2.087860,4.289496,23160.613,23224.531250,23177.787,0.593083,0.410963,0.607527,23187.633,0.537191
21-01-2023 13:15:00000,0.000000,0.000000,1.383283,3.578312,23153.174,23215.533,23170.986,0.491062,0.315651,0.505638,23179.871,0.437450
21-01-2023 13:30:00000,0.000000,0.000000,1.380756,3.550147,23146.184,23210.922,23167.070,0.488755,0.311743,0.502027,23174.730,0.434175
21-01-2023 13:45:00000,0.000000,0.000000,1.404155,3.778451,23240.779,23312.189,23263.883,0.510734,0.335491,0.530149,23272.279,0.458791
21-01-2023 14:00:00000,0.000000,0.000000,1.384784,3.611052,23175.107,23250.836,23202.520,0.483888,0.323072,0.514029,23209.502,0.440330
21-01-2023 14:15:00000,0.000000,0.000000,1.380754,3.569669,23162.010,23237.355,23188.805,0.478747,0.319378,0.509204,23196.027,0.435776
21-01-2023 14:30:00000,0.000000,0.000000,1.376883,3.531644,23148.559,23223.150,23176.199,0.473971,0.315767,0.504597,23182.631,0.431445
21-01-2023 14:45:00000,0.000000,0.000000,1.375552,3.516909,23145.982,23218.857,23172.982,0.473754,0.313407,0.501355,23179.287,0.429505
21-01-2023 15:00:00000,0.000000,0.000000,1.377789,3.537161,23163.365,23234.871,23189.258,0.476709,0.314747,0.503092,23195.822,0.431516
21-01-2023 15:15:00000,0.000000,0.000000,1.379832,3.554402,23168.332,23240.559,23194.467,0.476931,0.317558,0.506688,23201.125000,0.433726
21-01-2023 15:30:00000,0.000000,0.000000,1.380155,3.564420,23163.725,23236.770,23188.193,0.476389,0.319519,0.508837,23196.254,0.434915
21-01-2023 15:45:00000,0.000000,0.000000,1.375287,3.523436,23158.055,23231.934,23182.148,0.471496,0.315093,0.503452,23190.705,0.430014
21-01-2023 16:00:00000,0.000000,0.000000,1.374466,3.521267,23154.424,23228.775,23178.820,0.472211,0.315895,0.500834,23187.326,0.429647
21-01-2023 16:15:00000,0.000000,0.000000,1.374920,3.540238,23135.619,23209.258,23160.133,0.486986,0.329823,0.473187,23168.328,0.429999
21-01-2023 16:30:00000,0.000000,0.000000,1.387441,3.676906,23161.104,23234.566,23185.494,0.503805,0.343485,0.489394,23193.715,0.445561
